Time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10
1387800,21.1480502970953,19.7234812977298,18.7700669135412,18.3747232319535,18.4700968351135,18.8939626079567,19.4540179012444,19.9811781492307,20.3622636331589,20.5503592649875,20.5568107750911
1388700,21.326866070657,19.8888887773374,18.8874800272535,18.4305403400326,18.4689195570568,18.8523308035978,19.3931568932525,19.9207264818823,20.3161598574275,20.5252279134078,20.5525095309077
1389600,21.5,20.0547720522585,19.0096571222865,18.493078115324,18.4742986005136,18.8156134949336,19.3348944806132,19.8606142759201,20.2687022366721,20.4978474553148,20.545842356181
1390500,21.6667106990588,20.2204207848432,19.1360750175622,18.5620687614728,18.4862109315939,18.7839679111169,19.279480151922,19.8010989410382,20.2200939917098,20.4683351380321,20.5368378007733
1391400,21.8262842870262,20.3851256417875,19.266192372245,18.6372168499406,18.5046055398673,18.7575295633956,19.2271511998415,19.7424353310371,20.1705432705072,20.4368173378315,20.5255344235703
1392300,21.9780374453002,20.5481813316082,19.3994520038461,18.7182005850757,18.529403656797,18.7364116648336,19.1781317049779,19.6848746525007,20.1202622568588,20.4034290187705,20.5119806273654
1393200,22.1213203435596,20.7088896248087,19.5352832741647,18.8046731820911,18.5604990930393,18.7207046455144,19.1326315763337,19.6286633890911,20.0694662617836,20.3683131547557,20.4962344515919
1394100,22.2555194224369,20.866562343805,19.6731045328481,18.8962643520512,18.5977586931622,18.7104757653062,19.0908456524449,19.5740422460674,20.0183728015302,20.3316201173066,20.4783633237891
1395000,22.3800600208737,21.0205243098081,19.8123256081079,18.9925818875046,18.6410229058378,18.7057688258442,19.0529528670526,19.5212451195493,19.9672006661387,20.2935070316412,20.458443770867
1395900,22.4944088369076,21.1701162340429,19.9523503339261,19.0932133419778,18.6901064670654,18.7066039829658,19.019115482881,19.4704980949379,19.9161689825482,20.2541371038423,20.436561091407
1396800,22.5980762113533,21.3146975409241,20.0925791029299,19.1977277961333,18.7447991935003,18.7129776603999,18.9894783968038,19.422018478783,19.8654962762617,20.2136789219837,20.4128089903992
1397700,22.6906182245981,21.453649111099,20.232411434002,19.3056777030331,18.8048668824914,18.7248625650812,18.9641685193734,19.3760138682434,19.8153995355864,20.1723057342099,20.3872891779844
1398600,22.7716385975339,21.5863759326119,20.3712485436334,19.4166008046031,18.8700523149724,18.7422078040232,18.9432942313705,19.332681262124,19.7660932824562,20.1301947068617,20.3601109339149
1399500,22.8407903884853,21.7123096488366,20.5084959100059,19.5300221110932,18.9400763569142,18.7649391022497,18.9269449197008,19.2922062172963,19.7177886538161,20.087526165822,20.3313906396019
1400400,22.8977774788672,21.8309109922663,20.6435658188261,19.6454559350561,19.0146391546188,18.7929591208519,18.9151905946268,19.2547620541159,19.6706924975012,20.0444828243329,20.3012512797527
1401300,22.9423558412097,21.9416720937407,20.7758798800082,19.762407971136,19.0934214187393,18.8261478738084,18.9080815899729,19.2205091142378,19.6250064864826,20.0012490005898,20.2698219157313
1402200,22.9743345841214,22.0441186572187,20.904871504429,19.8803774127595,19.1760857915259,18.8643632417837,18.9056483475883,19.1895940740089,19.5809262552729,19.9580098284623,20.2372371328974
1403100,22.9935767697158,22.1378119907878,21.0299883301494,19.9988590966666,19.2622782914433,18.9074415807053,18.9079012869904,19.1621493163774,19.5386405621888,19.9149504647227,20.2036364642918
1404000,23,22.2223508852094,21.1506945877136,20.1173456660971,19.3516298289744,18.9551984225122,18.9148307607465,19.1382923640087,19.4983304810596,19.872255296176,20.1691637931339
1404900,22.9935767697158,22.2973733319591,21.2664733943954,20.2353297433704,19.4437577871181,19.0074292650761,18.9264070957861,19.1181253760351,19.4601686258407,19.8301071500878,20.1339667366922
1405800,22.9743345841214,22.3625580734022,21.3768289675699,20.3523061025544,19.5382676598137,19.0639104479104,18.9425807204653,19.101734710595,19.4243184114543,19.7886865112895,20.0981960141642
1406700,22.9423558412097,22.4176259784685,21.4812887477307,20.4677738329203,19.6347547412769,19.124400109919,18.9632823768401,19.0891905550339,19.390933354022,19.7481707493144,20.0620048012737
1407600,22.8977774788672,22.4623412379343,21.5794054220623,20.58123848392,19.7328058590119,19.1886392250826,18.9884234172396,19.0805466253516,19.3601564134844,19.7087333588747,20.0255480743488
1408500,22.8407903884853,22.4965123741938,21.6707588399018,20.6922141824983,19.8320011430795,19.2563527116479,19.0178961838691,19.0758399361819,19.3321193814257,19.67054321693,19.9889819466897
1409400,22.7716385975339,22.5199930611954,21.7549578118895,20.8002257136767,19.9319158240445,19.3272506100698,19.0515744698168,19.07509064229,19.306942316721,19.6337638595302,19.9524630000671
1410300,22.6906182245981,22.5326827510327,21.8316417851007,20.9048105554965,20.0321220519039,19.4010293246628,19.089314059492,19.0783019522674,19.2847330314262,19.5985527815296,19.9161476142155
1411200,22.5980762113533,22.5345271045055,21.9004823869893,21.0055208596087,20.132190728206,19.4773729236442,19.1309533461778,19.0854601147916,19.2655866291103,19.5650607621692,19.880191297191
1412100,22.4944088369076,22.5255182238091,21.9611848315295,21.1019253690299,20.2316933435161,19.5559544920028,19.1763140240558,19.0965344775114,19.249585097607,19.5334312194168,19.8447480194618
1413000,22.3800600208737,22.5056946863538,22.0134891815347,21.1936112648503,20.3302038123594,19.6364375313985,19.2252018517393,19.1114776183054,19.2367969579305,19.5037995958299,19.8099695545833
1413900,22.2555194224369,22.4751413795703,22.057171461748,21.2801859339883,20.4273002977847,19.7184774011009,19.2774074840449,19.1302255483505,19.2272769708578,19.476292778569,19.77600482928
1414800,22.1213203435596,22.4339891374089,22.0920446179395,21.3612786504194,20.522567017735,19.8017227937927,19.3327073684401,19.1526979861317,19.2210659024349,19.4510285560479,19.7429992857189
