Time,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10
69300,20.7207831287084,20.2002913805611,20.0461812442123,20.0110006338453,20.0027276185725,20.0006959005682,20.0001789931359,20.0000449658938,20.0000106831241,20.0000023519235,20.0000004760916
70200,23.9434987195193,20.2264278599305,20.04655027157,20.011142339075,20.002746966582,20.0006982144924,20.0001792377629,20.0000451059182,20.0000107841568,20.0000023978366,20.0000004912732
71100,24.6288368163932,20.2870172296251,20.0477903732604,20.0112763327364,20.0027684457085,20.0007008619789,20.0001795440309,20.0000452432459,20.0000108783998,20.000002441408,20.0000005060356
72000,20.7074765872233,20.3948758632627,20.0504337460067,20.0114192280543,20.0027917489781,20.0007038644468,20.0001799129355,20.0000453798035,20.0000109666687,20.0000024827359,20.00000052036
72900,17.6394006874403,20.4326944186092,20.0559009937167,20.0116115279287,20.0028166080732,20.000707242424,20.0001803459431,20.0000455173147,20.0000110497164,20.0000025219313,20.0000005342337
73800,19.9525105099398,20.3473882676854,20.0633814820317,20.0119264717006,20.002843846585,20.0007110024984,20.0001808453222,20.0000456573334,20.0000111282379,20.0000025591135,20.0000005476492
74700,19.2278349826378,20.2498424033281,20.0688919063398,20.0124394071375,20.0028763126088,20.0007151595596,20.0001814137385,20.0000458012917,20.0000112028762,20.000002594407,20.0000005606039
75600,19.3528699532183,20.1851340986995,20.0699561899922,20.0131235712559,20.0029192987079,20.0007197939752,20.0001820540335,20.0000459505404,20.0000112742276,20.0000026279387,20.0000005730994
76500,18.8084577781946,20.1299630230058,20.0675939465964,20.013829542996,20.0029783052789,20.0007251276637,20.0001827705101,20.0000461063708,20.0000113428468,20.0000026598361,20.0000005851412
77400,20.617283342625,20.0789745582042,20.0631490804987,20.0143988462308,20.0030546631439,20.000731555863,20.0001835725731,20.0000462700515,20.0000114092531,20.0000026902259,20.000000596738
78300,23.6599444835587,20.0645562668445,20.0574128891268,20.0147410918765,20.0031435032827,20.000739547363,20.0001844799517,20.0000464429513,20.0000114739349,20.0000027192332,20.0000006079012
79200,19.4262289102993,20.1308753367157,20.0513905073843,20.0148262058927,20.0032357424076,20.0007494333293,20.0001855259291,20.0000466268108,20.0000115373577,20.0000027469807,20.0000006186444
80100,20.0792265073878,20.1698609611223,20.0473610685708,20.0146673591698,20.0033212889681,20.0007612231339,20.0001867541402,20.000046824138,20.0000115999767,20.0000027735886,20.0000006289834
81000,22.249712506774,20.1539325401804,20.0462106499186,20.0143391257141,20.0033913855859,20.0007745485032,20.0001882081426,20.0000470385475,20.0000116622605,20.0000027991745,20.0000006389351
81900,22.3192321281464,20.1752461176234,20.0458398000179,20.0139675732865,20.0034404925588,20.0007887291229,20.0001899177807,20.0000472747888,20.0000117247253,20.0000028238544,20.000000648518
82800,21.2283114805869,20.2304848136772,20.0457187894252,20.0136355026618,20.0034679813363,20.0008029146279,20.0001918877857,20.0000475383039,20.0000117879705,20.000002847744,20.0000006577515
83700,22.039024729294,20.2668183342095,20.0470344516467,20.0133602640226,20.0034775369856,20.00081627455,20.0001940922999,20.0000478343633,20.0000118527007,20.0000028709618,20.0000006666559
84600,21.8060890316255,20.2926157746561,20.049877425828,20.0131638157882,20.0034743191517,20.000828179406,20.0001964769071,20.0000481670062,20.0000119197201,20.0000028936325,20.0000006752522
85500,19.9273631822366,20.3168985869819,20.0534538065686,20.0130869040555,20.0034633990479,20.0008382849541,20.0001989677337,20.0000485380819,20.0000119898887,20.0000029158898,20.0000006835626
86400,21.1433395406545,20.3034416264564,20.0574059929649,20.0131515785676,20.0034500754012,20.0008465133894,20.000201484391,20.0000489466674,20.0000120640474,20.0000029378783,20.0000006916101
87300,20.0513042199656,20.2796097490934,20.0609137125258,20.0133552116119,20.0034398437707,20.0008530074544,20.000203952136,20.0000493890185,20.0000121429243,20.0000029597526,20.0000006994195
88200,19.1501972200007,20.2538862469184,20.0630632426038,20.0136726881299,20.0034376003763,20.0008580953266,20.000206310652,20.0000498590295,20.0000122270444,20.0000029816732,20.0000007070169
89100,21.4521181918856,20.2051704212277,20.0638793946946,20.0140485697442,20.0034468657677,20.0008622477806,20.00020851954,20.0000503490348,20.0000123166621,20.0000030037994,20.0000007144301
90000,20.6011803862428,20.1864054582608,20.0630864319113,20.0144198957692,20.0034689829868,20.0008660150068,20.0002105611624,20.0000508507568,20.00001241173,20.0000030262806,20.0000007216885
90900,20.2193191827379,20.1920939115581,20.0610584415729,20.014729101733,20.0035027422702,20.0008699444224,20.0002124408759,20.0000513562513,20.0000125119082,20.0000030492468,20.0000007288227
91800,20.9375911825036,20.1846695638034,20.0591150733366,20.0149299092249,20.0035447738257,20.0008744892306,20.0002141844266,20.0000518587419,20.0000126166086,20.0000030728002,20.0000007358637
92700,21.9815420378675,20.1837536870851,20.0574804267139,20.015017734939,20.0035902291315,20.0008799326872,20.000215832455,20.000052353259,20.0000127250672,20.0000030970097,20.0000007428418
93600,21.0894018548163,20.210914441354,20.0560249431507,20.0150194411904,20.0036340739845,20.0008863458879,20.0002174327131,20.0000528370068,20.0000128364323,20.0000031219081,20.0000007497858
94500,20.7918270610391,20.237380440332,20.0553371961426,20.0149610473359,20.0036725744633,20.0008935911502,20.0002190313242,20.0000533094058,20.0000129498567,20.0000031474934,20.000000756722
95400,20.9196774347235,20.2423627774742,20.0558374173806,20.0148727286489,20.0037037191954,20.00090137974,20.0002206647795,20.0000537718066,20.0000130645819,20.0000031737331,20.0000007636728
96300,20.5768304677667,20.2398425656414,20.0569109875758,20.0147982710593,20.0037270127727,20.0009093582859,20.0002223545022,20.0000542269242,20.0000131800027,20.0000032005711,20.0000007706568
97200,19.3383006340909,20.2306502806603,20.0578971717725,20.0147704460871,20.003743526371,20.0009171858174,20.0002241051983,20.0000546781088,20.0000132957034,20.0000032279366,20.0000007776878
98100,21.6801725656043,20.198565333859,20.0584938692122,20.0147921462756,20.0037556610822,20.0009245938957,20.0002259067643,20.0000551286022,20.0000134114629,20.0000032557531,20.0000007847752
99000,22.6133604264902,20.1925636192919,20.0582032523342,20.0148460207695,20.0037661337926,20.0009314314143,20.000227738629,20.0000555809311,20.0000135272291,20.0000032839471,20.0000007919244
99900,19.6988521243122,20.2366494715381,20.0571512346272,20.0149013677746,20.003776933447,20.0009376769575,20.0002295754313,20.0000560365309,20.000013643072,20.0000033124539,20.0000007991375
100800,23.3916376447175,20.2503852524277,20.0569422299149,20.0149238966742,20.0037887546423,20.0009434088058,20.0002313928309,20.0000564956378,20.0000137591253,20.0000033412221,20.0000008064136
101700,20.2356286791136,20.276868312266,20.0579295851414,20.0149179754054,20.0038008493411,20.0009487477158,20.000233171961,20.0000569574287,20.0000138755289,20.0000033702143,20.0000008137505
